"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1777452612650180716","Mon Apr 08 23:27:33 +0000 2024","0","@frgtbouttonight otpit bule bali banget tuh","1777478416859902232","","frgtbouttonight","in","","0","0","0","https://x.com/gummybbyyy/status/1777478416859902232","1762442902926688256","gummybbyyy"
"1777463689458917531","Mon Apr 08 22:29:01 +0000 2024","24","Ngntot Pacar Bule Bali T0ket G3de https://t.co/nDrk3jzXuS Main Ke Tempat Kos Pacar https://t.co/hScBaKHBPa Stayc4tion Sama Ayank Ehh Malah Ajakin Temen https://t.co/4zZJDoJBET Pagi Pagi Habis Olahraga Main Ngwe Aja https://t.co/2cBnL9mtEZ","1777463689458917531","","","in","Brazil","0","1","2","https://x.com/SayniJinx/status/1777463689458917531","938365660442349568","SayniJinx"
"1777235182413906210","Mon Apr 08 07:21:01 +0000 2024","3","ABG Mulus pacaran Ngwe https://t.co/TDwVaEKMBt Ngntot Pacar Bule Bali T0ket G3de https://t.co/KlCOO897Es Kntol Gedepun Kalah Sama Goy4ngan Cewenya https://t.co/9Dlx3aTfxZ Mbah Waluyo https://t.co/TNeZXNrz00","1777235182413906210","","","in","SYDNEYYY","0","0","0","https://x.com/wwiinnaayy/status/1777235182413906210","284808227","wwiinnaayy"
"1776817367991075075","Sun Apr 07 03:40:46 +0000 2024","0","smph ini bule bule bali mostly cewe nya mirip hailey bieber and meanwhile cowoknya mirip rafe cameron.","1776817367991075075","","","in","","0","0","0","https://x.com/oeltraviolence/status/1776817367991075075","1660899405216755713","oeltraviolence"
"1776082246501531658","Fri Apr 05 02:59:40 +0000 2024","1","Ngabuburit #pasutribali #cewebali #bulebali #hotmom #bikini #finnsbeachclub https://t.co/NLEQaye2E2","1776082246501531658","https://pbs.twimg.com/ext_tw_video_thumb/1776082209528860672/pu/img/VSo5R_if_d-wqscI.jpg","","in","Tangerang, Banten","0","0","0","https://x.com/TheBagoest/status/1776082246501531658","1656672349385809920","TheBagoest"
"1775768957594865825","Thu Apr 04 06:18:24 +0000 2024","1","@baidinawin yg jelass ini mahh bule bali berduitt banyakkk","1775769872397733931","","windinawin","in","Bogor, Jawa Barat","0","0","0","https://x.com/ilyybunnywin/status/1775769872397733931","965186368195276801","ilyybunnywin"
"1753616224251252878","Sun Mar 24 13:51:28 +0000 2024","0","@happymeal_98 Udah bisa","1771897622950998083","","happymeal_98","in","Bali, Indonesia","0","1","0","https://x.com/pabibaga/status/1771897622950998083","1212417284251082754","pabibaga"
"1771782530695405743","Sun Mar 24 06:14:08 +0000 2024","2133","🇦🇺 Top 10 di negeri eksportir bule Bali: 1. SMOOTH OPERATOR 2. Ikmal 3. Korban e-girl lokal 4. Bakpia kukus 5. El Salvadore Tequila 6. Anggota DPD Jabar 7. Pance F Pondaag 8. Adul ngecarry setim 9. Bruce Banner 10. Sekali lagi jangan cari yang tidak ada #AusGP #F1","1771782530695405743","","","in","Pernah di paddock","101","52","231","https://x.com/LambeResing/status/1771782530695405743","1268958732794261505","LambeResing"
"1771662462884155759","Sat Mar 23 22:17:01 +0000 2024","0","Ngntot Pacar Bule Bali T0ket G3de https://t.co/BalGRHkgmE Sedang H0rny Berat Cewenya https://t.co/CPHtaSiycz Uhh Cakepnya Terus Neng Diisep https://t.co/AKaHfn2Tgp Streaming B0kep Cewenya Gamau Isep Kntol https://t.co/valZsZpuKc","1771662462884155759","","","in","","0","0","0","https://x.com/varnauskaite/status/1771662462884155759","2355142000","varnauskaite"
"1771069259898073507","Fri Mar 22 06:59:51 +0000 2024","2","Rubah Profile Domisili di Bali langsung pemburu memek bali pada follow Ga ada memek di alter gw Adanya bo'ol Mau??? #mokondo #pasutribali #gigolobali #bulebali #pemburumemek","1771069259898073507","","","in","Tangerang, Banten","0","0","0","https://x.com/TheBagoest/status/1771069259898073507","1656672349385809920","TheBagoest"
"1770809586607427733","Thu Mar 21 13:48:22 +0000 2024","0","@idextratime @bliblidotcom Bule Bali suru maen bola yagini","1770809679318245396","","idextratime","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/Pontiospilatios/status/1770809679318245396","1221152826","Pontiospilatios"
"1770452708178411679","Wed Mar 20 14:24:11 +0000 2024","0","@silvernstars iya aku tau kok ini emg buat saran aja soalnya bule2 yg kek begituan udah bisa dibaca tingkahnya bakal bodong. jd kl mau cari temen bule buat traveling better mah yg udah kenal agak lama aja. soalnya bule bule bali tuh kebanyakan sedengnya baik yg uda netep disana atau yg kesana","1770456304899027109","","jdirawat","in","","0","0","0","https://x.com/chaothiccegil/status/1770456304899027109","1653453703956033537","chaothiccegil"
"1770362648506577070","Wed Mar 20 08:12:01 +0000 2024","5","Ngwe Dosen Cantik https://t.co/25Orm5eQuK Ngntot Pacar Bule Bali T0ket G3de https://t.co/WQ4STEdOAY Gadis Kacamata Gesek Mmek Nikmat https://t.co/fvIC2ZMTww Gadis T0ket G3de Pamer Mmek Basah https://t.co/Y4JpFe1zVd","1770362648506577070","","","in","","0","1","2","https://x.com/9ftd0lcu3/status/1770362648506577070","799126384442380288","9ftd0lcu3"
"1770104519134744635","Tue Mar 19 15:06:18 +0000 2024","3","Bertiga Lebih Baik Daripada Tidak Sama Sekali 🆚 https://t.co/JRmTP90zlq Ngntot Pacar Bule Bali T0ket G3de 🆚 https://t.co/juARdTGgu8 Mend3sah Terusan 🆚 https://t.co/wyt2aSnfF9 Des4han Manja Cewenya Mantep 🆚 https://t.co/ncziGYOsTn","1770104519134744635","","","in","","0","0","0","https://x.com/yqy94sxjq3/status/1770104519134744635","767747462987526144","yqy94sxjq3"
"1769908105876521142","Tue Mar 19 02:05:50 +0000 2024","0","Kaco jg udh cocok jadi bule bali","1769908105876521142","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/sglraqsl/status/1769908105876521142","1266201631445508096","sglraqsl"
"1769824215945949636","Mon Mar 18 20:32:29 +0000 2024","0","Udah siap kenalan sama bule bali ya?","1769824215945949636","","","in","","0","1","0","https://x.com/theimpuritiez/status/1769824215945949636","1760342752833974273","theimpuritiez"
